time,hs,t02,dp,fp,uwnd,vwnd,longitude,latitude
2019-09-22 21:59:59.999986560,1.0760001,4.3199997,69.0,0.12200001,-5.3,4.3,148.16676,-19.833273
2019-09-22 23:00:00.000013440,1.0840001,4.3199997,69.0,0.12200001,-5.6,3.8,148.16676,-19.833273
2019-09-23 00:00:00.000000000,1.088,4.36,69.0,0.12200001,-5.7000003,3.1000001,148.16676,-19.833273
2019-09-23 00:59:59.999986560,1.088,4.43,69.0,0.12200001,-5.8,1.8000001,148.16676,-19.833273
2019-09-23 02:00:00.000013440,1.09,4.45,69.0,0.12100001,-6.2000003,1.2,148.16676,-19.833273
2019-09-23 03:00:00.000000000,1.0960001,4.43,69.0,0.12100001,-6.5,0.8,148.16676,-19.833273
2019-09-23 03:59:59.999986560,1.098,4.44,69.0,0.12100001,-6.4,0.7,148.16676,-19.833273
2019-09-23 05:00:00.000013440,1.092,4.45,69.0,0.12100001,-6.3,0.7,148.16676,-19.833273
2019-09-23 06:00:00.000000000,1.08,4.47,68.0,0.120000005,-6.1,1.0,148.16676,-19.833273
2019-09-23 06:59:59.999986560,1.0600001,4.5699997,68.0,0.120000005,-5.3,0.8,148.16676,-19.833273
2019-09-23 08:00:00.000013440,1.0380001,4.61,68.0,0.120000005,-5.3,1.7,148.16676,-19.833273
2019-09-23 09:00:00.000000000,1.026,4.54,68.0,0.120000005,-5.5,2.5,148.16676,-19.833273
2019-09-23 09:59:59.999986560,1.018,4.48,68.0,0.120000005,-5.4,2.8,148.16676,-19.833273
2019-09-23 11:00:00.000013440,1.01,4.45,69.0,0.120000005,-5.4,2.9,148.16676,-19.833273
2019-09-23 12:00:00.000000000,1.0020001,4.45,69.0,0.119,-5.3,2.8,148.16676,-19.833273
2019-09-23 12:59:59.999986560,0.99000007,4.5,69.0,0.119,-5.3,1.8000001,148.16676,-19.833273
2019-09-23 14:00:00.000013440,0.97800004,4.58,69.0,0.119,-4.9,1.7,148.16676,-19.833273
2019-09-23 15:00:00.000000000,0.96400005,4.66,69.0,0.119,-4.7000003,1.9,148.16676,-19.833273
2019-09-23 15:59:59.999986560,0.952,4.75,69.0,0.119,-4.3,1.9,148.16676,-19.833273
2019-09-23 17:00:00.000013440,0.938,4.8599997,69.0,0.119,-4.0,2.1000001,148.16676,-19.833273
2019-09-23 18:00:00.000000000,0.92800003,4.95,70.0,0.11800001,-3.7,2.4,148.16676,-19.833273
2019-09-23 18:59:59.999986560,0.92,5.0299997,70.0,0.11800001,-3.4,2.7,148.16676,-19.833273
2019-09-23 20:00:00.000013440,0.91200006,5.08,70.0,0.117000006,-3.4,2.9,148.16676,-19.833273
2019-09-23 21:00:00.000000000,0.90800005,5.08,70.0,0.117000006,-3.6000001,2.8,148.16676,-19.833273
2019-09-23 21:59:59.999986560,0.906,5.0299997,70.0,0.116000004,-3.9,2.7,148.16676,-19.833273
2019-09-23 23:00:00.000013440,0.906,4.98,70.0,0.116000004,-4.1,2.5,148.16676,-19.833273
2019-09-24 00:00:00.000000000,0.906,4.95,68.0,0.115,-4.2000003,2.2,148.16676,-19.833273
2019-09-24 00:59:59.999986560,0.906,4.95,68.0,0.11400001,-4.3,1.7,148.16676,-19.833273
2019-09-24 02:00:00.000013440,0.90800005,4.87,68.0,0.113000005,-4.8,1.2,148.16676,-19.833273
2019-09-24 03:00:00.000000000,0.91400003,4.71,68.0,0.113000005,-5.5,0.6,148.16676,-19.833273
2019-09-24 03:59:59.999986560,0.92600006,4.54,69.0,0.113000005,-5.9,0.5,148.16676,-19.833273
2019-09-24 05:00:00.000013440,0.94200003,4.42,69.0,0.112,-6.2000003,0.5,148.16676,-19.833273
2019-09-24 06:00:00.000000000,0.95600003,4.33,69.0,0.112,-6.3,0.8,148.16676,-19.833273
2019-09-24 06:59:59.999986560,0.97200006,4.24,69.0,0.112,-6.5,1.3000001,148.16676,-19.833273
2019-09-24 08:00:00.000013440,0.98800004,4.2,69.0,0.112,-6.2000003,2.2,148.16676,-19.833273
2019-09-24 09:00:00.000000000,1.0,4.18,69.0,0.112,-5.9,2.9,148.16676,-19.833273
2019-09-24 09:59:59.999986560,1.014,4.16,69.0,0.112,-6.1,3.1000001,148.16676,-19.833273
2019-09-24 11:00:00.000013440,1.028,4.14,69.0,0.112,-6.2000003,3.0,148.16676,-19.833273
2019-09-24 12:00:00.000000000,1.0400001,4.15,69.0,0.113000005,-6.3,2.6000001,148.16676,-19.833273
2019-09-24 12:59:59.999986560,1.054,4.13,69.0,0.113000005,-6.7000003,2.3,148.16676,-19.833273
2019-09-24 14:00:00.000013440,1.07,4.13,69.0,0.113000005,-6.6,2.0,148.16676,-19.833273
2019-09-24 15:00:00.000000000,1.0840001,4.15,69.0,0.113000005,-6.5,2.1000001,148.16676,-19.833273
2019-09-24 15:59:59.999986560,1.0960001,4.15,68.0,0.113000005,-6.6,2.1000001,148.16676,-19.833273
2019-09-24 17:00:00.000013440,1.11,4.15,68.0,0.113000005,-6.7000003,2.0,148.16676,-19.833273
2019-09-24 18:00:00.000000000,1.1220001,4.15,68.0,0.113000005,-6.7000003,2.0,148.16676,-19.833273
2019-09-24 18:59:59.999986560,1.13,4.15,67.0,0.165,-6.8,2.1000001,148.16676,-19.833273
2019-09-24 20:00:00.000013440,1.1340001,4.17,68.0,0.162,-6.5,2.2,148.16676,-19.833273
2019-09-24 21:00:00.000000000,1.138,4.18,68.0,0.15900001,-6.6,2.0,148.16676,-19.833273
2019-09-24 21:59:59.999986560,1.148,4.17,68.0,0.156,-7.0,1.8000001,148.16676,-19.833273
2019-09-24 23:00:00.000013440,1.1620001,4.16,67.0,0.15300001,-7.1,1.9,148.16676,-19.833273
2019-09-25 00:00:00.000000000,1.174,4.16,68.0,0.15,-7.1,2.1000001,148.16676,-19.833273
2019-09-25 00:59:59.999986560,1.182,4.18,68.0,0.148,-6.9,2.3,148.16676,-19.833273
2019-09-25 02:00:00.000013440,1.184,4.19,69.0,0.147,-7.0,2.0,148.16676,-19.833273
2019-09-25 03:00:00.000000000,1.1880001,4.19,69.0,0.14600001,-7.3,1.6,148.16676,-19.833273
2019-09-25 03:59:59.999986560,1.1980001,4.16,69.0,0.14500001,-7.5,1.8000001,148.16676,-19.833273
2019-09-25 05:00:00.000013440,1.2060001,4.15,70.0,0.14400001,-7.6,2.0,148.16676,-19.833273
2019-09-25 06:00:00.000000000,1.2080001,4.15,70.0,0.14400001,-7.4,2.4,148.16676,-19.833273
2019-09-25 06:59:59.999986560,1.192,4.2,70.0,0.14500001,-6.3,3.0,148.16676,-19.833273
2019-09-25 08:00:00.000013440,1.172,4.24,70.0,0.14500001,-6.0,3.4,148.16676,-19.833273
2019-09-25 09:00:00.000000000,1.166,4.22,70.0,0.14500001,-6.3,3.8,148.16676,-19.833273
2019-09-25 09:59:59.999986560,1.172,4.19,70.0,0.14500001,-6.7000003,3.8,148.16676,-19.833273
2019-09-25 11:00:00.000013440,1.184,4.16,70.0,0.14500001,-6.9,3.7,148.16676,-19.833273
2019-09-25 12:00:00.000000000,1.202,4.14,70.0,0.14500001,-7.2000003,3.8,148.16676,-19.833273
2019-09-25 12:59:59.999986560,1.22,4.14,70.0,0.147,-6.9,4.3,148.16676,-19.833273
2019-09-25 14:00:00.000013440,1.2320001,4.17,70.0,0.149,-6.8,4.0,148.16676,-19.833273
2019-09-25 15:00:00.000000000,1.24,4.2,70.0,0.15,-6.8,3.8,148.16676,-19.833273
2019-09-25 15:59:59.999986560,1.2520001,4.22,70.0,0.149,-7.0,3.6000001,148.16676,-19.833273
2019-09-25 17:00:00.000013440,1.266,4.24,70.0,0.148,-7.2000003,3.3,148.16676,-19.833273
2019-09-25 18:00:00.000000000,1.2780001,4.2599998,70.0,0.147,-7.3,3.0,148.16676,-19.833273
2019-09-25 18:59:59.999986560,1.2780001,4.2999997,70.0,0.14600001,-6.9,2.8,148.16676,-19.833273
2019-09-25 20:00:00.000013440,1.2700001,4.3399997,70.0,0.14400001,-6.8,2.2,148.16676,-19.833273
2019-09-25 21:00:00.000000000,1.258,4.36,70.0,0.142,-6.9,1.7,148.16676,-19.833273
2019-09-25 21:59:59.999986560,1.248,4.3399997,70.0,0.14,-7.1,1.2,148.16676,-19.833273
2019-09-25 23:00:00.000013440,1.2360001,4.35,68.0,0.13800001,-7.0,0.7,148.16676,-19.833273
2019-09-26 00:00:00.000000000,1.22,4.37,68.0,0.135,-6.7000003,0.4,148.16676,-19.833273
2019-09-26 00:59:59.999986560,1.2140001,4.36,68.0,0.133,-7.0,0.4,148.16676,-19.833273
2019-09-26 02:00:00.000013440,1.2160001,4.36,68.0,0.13100001,-7.0,0.2,148.16676,-19.833273
2019-09-26 03:00:00.000000000,1.218,4.38,68.0,0.128,-6.9,0.3,148.16676,-19.833273
2019-09-26 03:59:59.999986560,1.2240001,4.37,66.0,0.127,-7.2000003,0.7,148.16676,-19.833273
2019-09-26 05:00:00.000013440,1.238,4.3399997,66.0,0.126,-7.4,1.1,148.16676,-19.833273
2019-09-26 06:00:00.000000000,1.248,4.3199997,66.0,0.126,-7.4,1.6,148.16676,-19.833273
2019-09-26 06:59:59.999986560,1.24,4.35,66.0,0.126,-6.7000003,1.8000001,148.16676,-19.833273
2019-09-26 08:00:00.000013440,1.22,4.38,67.0,0.125,-6.4,2.3,148.16676,-19.833273
2019-09-26 09:00:00.000000000,1.2,4.36,67.0,0.125,-6.5,2.7,148.16676,-19.833273
2019-09-26 09:59:59.999986560,1.184,4.31,67.0,0.125,-6.6,2.9,148.16676,-19.833273
2019-09-26 11:00:00.000013440,1.174,4.2599998,67.0,0.125,-6.8,3.1000001,148.16676,-19.833273
2019-09-26 12:00:00.000000000,1.1700001,4.21,67.0,0.125,-6.8,3.2,148.16676,-19.833273
2019-09-26 12:59:59.999986560,1.154,4.25,68.0,0.125,-6.0,3.1000001,148.16676,-19.833273
2019-09-26 14:00:00.000013440,1.1340001,4.29,68.0,0.125,-5.6,3.6000001,148.16676,-19.833273
2019-09-26 15:00:00.000000000,1.1220001,4.2999997,68.0,0.126,-5.4,3.8,148.16676,-19.833273
2019-09-26 15:59:59.999986560,1.118,4.2999997,69.0,0.126,-5.6,3.8,148.16676,-19.833273
2019-09-26 17:00:00.000013440,1.12,4.2999997,69.0,0.126,-5.7000003,3.6000001,148.16676,-19.833273
2019-09-26 18:00:00.000000000,1.1240001,4.2999997,69.0,0.126,-5.9,3.3,148.16676,-19.833273
2019-09-26 18:59:59.999986560,1.126,4.2999997,69.0,0.126,-6.1,3.0,148.16676,-19.833273
2019-09-26 20:00:00.000013440,1.126,4.31,69.0,0.126,-6.0,2.8,148.16676,-19.833273
2019-09-26 21:00:00.000000000,1.1240001,4.31,69.0,0.125,-6.0,2.8,148.16676,-19.833273
2019-09-26 21:59:59.999986560,1.1240001,4.2999997,69.0,0.125,-6.2000003,2.3,148.16676,-19.833273
2019-09-26 23:00:00.000013440,1.1220001,4.2999997,69.0,0.125,-6.3,1.7,148.16676,-19.833273
2019-09-27 00:00:00.000000000,1.116,4.3199997,69.0,0.124000005,-6.3,0.90000004,148.16676,-19.833273
2019-09-27 00:59:59.999986560,1.1140001,4.29,69.0,0.124000005,-6.8,0.2,148.16676,-19.833273
2019-09-27 02:00:00.000013440,1.1140001,4.25,69.0,0.124000005,-6.8,-0.6,148.16676,-19.833273
2019-09-27 03:00:00.000000000,1.108,4.24,69.0,0.124000005,-6.8,-0.90000004,148.16676,-19.833273
2019-09-27 03:59:59.999986560,1.092,4.25,69.0,0.124000005,-6.5,-0.8,148.16676,-19.833273
2019-09-27 05:00:00.000013440,1.072,4.2799997,69.0,0.124000005,-6.2000003,-0.6,148.16676,-19.833273
2019-09-27 06:00:00.000000000,1.0500001,4.33,69.0,0.124000005,-6.0,-0.1,148.16676,-19.833273
2019-09-27 06:59:59.999986560,1.034,4.38,69.0,0.124000005,-5.8,0.1,148.16676,-19.833273
2019-09-27 08:00:00.000013440,1.0300001,4.37,69.0,0.124000005,-6.1,0.7,148.16676,-19.833273
2019-09-27 09:00:00.000000000,1.036,4.33,69.0,0.125,-6.2000003,1.3000001,148.16676,-19.833273
2019-09-27 09:59:59.999986560,1.042,4.33,69.0,0.125,-6.0,1.7,148.16676,-19.833273
2019-09-27 11:00:00.000013440,1.044,4.36,69.0,0.125,-5.6,1.9,148.16676,-19.833273
2019-09-27 12:00:00.000000000,1.0400001,4.42,69.0,0.125,-5.2000003,2.0,148.16676,-19.833273
2019-09-27 12:59:59.999986560,1.028,4.5099998,70.0,0.124000005,-4.7000003,1.7,148.16676,-19.833273
2019-09-27 14:00:00.000013440,1.01,4.6,70.0,0.124000005,-4.3,1.8000001,148.16676,-19.833273
2019-09-27 15:00:00.000000000,0.99000007,4.69,70.0,0.125,-4.0,1.7,148.16676,-19.833273
2019-09-27 15:59:59.999986560,0.97,4.77,70.0,0.125,-3.7,1.8000001,148.16676,-19.833273
2019-09-27 17:00:00.000013440,0.9480001,4.83,70.0,0.125,-3.5,2.0,148.16676,-19.833273
2019-09-27 18:00:00.000000000,0.92800003,4.87,70.0,0.125,-3.4,2.2,148.16676,-19.833273
2019-09-27 18:59:59.999986560,0.91,4.93,71.0,0.125,-2.8,1.9,148.16676,-19.833273
2019-09-27 20:00:00.000013440,0.892,4.99,71.0,0.125,-3.0,1.8000001,148.16676,-19.833273
2019-09-27 21:00:00.000000000,0.87600005,5.0299997,71.0,0.125,-3.1000001,1.5,148.16676,-19.833273
2019-09-27 21:59:59.999986560,0.86200005,5.06,71.0,0.125,-3.2,1.1,148.16676,-19.833273
2019-09-27 23:00:00.000013440,0.85,5.0899997,71.0,0.125,-3.3,0.7,148.16676,-19.833273
2019-09-28 00:00:00.000000000,0.84000003,5.12,71.0,0.125,-3.3,0.2,148.16676,-19.833273
2019-09-28 00:59:59.999986560,0.83000004,5.15,71.0,0.126,-2.8,-0.7,148.16676,-19.833273
2019-09-28 02:00:00.000013440,0.822,5.17,71.0,0.126,-3.3,-1.7,148.16676,-19.833273
2019-09-28 03:00:00.000000000,0.818,5.1099997,71.0,0.126,-3.8,-2.7,148.16676,-19.833273
2019-09-28 03:59:59.999986560,0.81600004,4.89,71.0,0.126,-4.0,-3.2,148.16676,-19.833273
2019-09-28 05:00:00.000013440,0.82000005,4.64,71.0,0.126,-4.1,-3.5,148.16676,-19.833273
2019-09-28 06:00:00.000000000,0.82000005,4.5699997,71.0,0.127,-4.0,-3.2,148.16676,-19.833273
2019-09-28 06:59:59.999986560,0.81000006,4.7799997,71.0,0.126,-3.1000001,-2.6000001,148.16676,-19.833273
2019-09-28 08:00:00.000013440,0.8,4.99,70.0,0.126,-3.1000001,-2.5,148.16676,-19.833273
2019-09-28 09:00:00.000000000,0.79200006,5.13,70.0,0.126,-3.3,-2.3,148.16676,-19.833273
2019-09-28 09:59:59.999986560,0.78400004,5.23,70.0,0.126,-3.4,-1.7,148.16676,-19.833273
2019-09-28 11:00:00.000013440,0.77800006,5.2799997,70.0,0.126,-3.5,-1.3000001,148.16676,-19.833273
2019-09-28 12:00:00.000000000,0.772,5.29,69.0,0.126,-3.7,-1.1,148.16676,-19.833273
2019-09-28 12:59:59.999986560,0.768,5.25,69.0,0.126,-3.9,-0.7,148.16676,-19.833273
2019-09-28 14:00:00.000013440,0.762,5.2,69.0,0.126,-3.8,-0.5,148.16676,-19.833273
2019-09-28 15:00:00.000000000,0.758,5.17,69.0,0.126,-3.8,-0.4,148.16676,-19.833273
2019-09-28 15:59:59.999986560,0.75200003,5.14,69.0,0.126,-3.8,-0.4,148.16676,-19.833273
2019-09-28 17:00:00.000013440,0.75000006,5.1099997,69.0,0.127,-3.8,-0.5,148.16676,-19.833273
2019-09-28 18:00:00.000000000,0.74600005,5.1,69.0,0.127,-3.6000001,-0.7,148.16676,-19.833273
2019-09-28 18:59:59.999986560,0.74200004,5.1,69.0,0.127,-3.3,-1.3000001,148.16676,-19.833273
2019-09-28 20:00:00.000013440,0.74,5.1099997,69.0,0.127,-3.2,-1.5,148.16676,-19.833273
2019-09-28 21:00:00.000000000,0.73800004,5.12,69.0,0.127,-2.8,-1.4,148.16676,-19.833273
2019-09-28 21:59:59.999986560,0.734,5.14,69.0,0.127,-2.5,-1.2,148.16676,-19.833273
2019-09-28 23:00:00.000013440,0.73,5.16,71.0,0.127,-2.2,-1.2,148.16676,-19.833273
2019-09-29 00:00:00.000000000,0.726,5.18,71.0,0.127,-1.9,-1.4,148.16676,-19.833273
2019-09-29 00:59:59.999986560,0.72200006,5.2,71.0,0.127,-1.7,-1.3000001,148.16676,-19.833273
2019-09-29 02:00:00.000013440,0.71800005,5.23,72.0,0.127,-2.3,-2.0,148.16676,-19.833273
2019-09-29 03:00:00.000000000,0.712,5.23,72.0,0.128,-2.8,-2.8,148.16676,-19.833273
2019-09-29 03:59:59.999986560,0.708,5.16,72.0,0.128,-2.9,-3.4,148.16676,-19.833273
2019-09-29 05:00:00.000013440,0.70600003,5.04,72.0,0.128,-2.8,-3.5,148.16676,-19.833273
2019-09-29 06:00:00.000000000,0.702,5.0699997,72.0,0.128,-2.5,-3.1000001,148.16676,-19.833273
2019-09-29 06:59:59.999986560,0.694,5.25,72.0,0.128,-2.2,-1.9,148.16676,-19.833273
2019-09-29 08:00:00.000013440,0.688,5.35,72.0,0.127,-2.3,-1.6,148.16676,-19.833273
2019-09-29 09:00:00.000000000,0.68200004,5.4,72.0,0.127,-2.7,-1.5,148.16676,-19.833273
2019-09-29 09:59:59.999986560,0.67600006,5.43,72.0,0.127,-3.0,-1.4,148.16676,-19.833273
2019-09-29 11:00:00.000013440,0.67200005,5.45,71.0,0.127,-3.0,-1.2,148.16676,-19.833273
2019-09-29 12:00:00.000000000,0.666,5.47,71.0,0.127,-2.8,-1.0,148.16676,-19.833273
2019-09-29 12:59:59.999986560,0.66,5.49,71.0,0.127,-2.5,-1.1,148.16676,-19.833273
2019-09-29 14:00:00.000013440,0.65400004,5.5,71.0,0.127,-2.0,-0.90000004,148.16676,-19.833273
2019-09-29 15:00:00.000000000,0.65000004,5.5099998,72.0,0.127,-1.8000001,-0.7,148.16676,-19.833273
2019-09-29 15:59:59.999986560,0.642,5.52,72.0,0.128,-1.9,-0.4,148.16676,-19.833273
2019-09-29 17:00:00.000013440,0.638,5.52,72.0,0.128,-2.1000001,0.0,148.16676,-19.833273
2019-09-29 18:00:00.000000000,0.632,5.5099998,72.0,0.12900001,-2.5,0.1,148.16676,-19.833273
2019-09-29 18:59:59.999986560,0.62600005,5.5,72.0,0.12900001,-1.9,-0.90000004,148.16676,-19.833273
2019-09-29 20:00:00.000013440,0.62,5.48,72.0,0.13000001,-1.7,-1.0,148.16676,-19.833273
2019-09-29 21:00:00.000000000,0.61600006,5.47,72.0,0.13100001,-1.2,-0.8,148.16676,-19.833273
2019-09-29 21:59:59.999986560,0.61,5.45,72.0,0.132,-1.2,-0.6,148.16676,-19.833273
2019-09-29 23:00:00.000013440,0.606,5.45,72.0,0.132,-1.2,-0.5,148.16676,-19.833273
2019-09-30 00:00:00.000000000,0.6,5.45,72.0,0.133,-1.5,-0.7,148.16676,-19.833273
2019-09-30 00:59:59.999986560,0.596,5.45,72.0,0.134,-2.4,-0.90000004,148.16676,-19.833273
2019-09-30 02:00:00.000013440,0.592,5.46,72.0,0.134,-3.1000001,-1.2,148.16676,-19.833273
2019-09-30 03:00:00.000000000,0.588,5.44,72.0,0.135,-3.5,-1.8000001,148.16676,-19.833273
2019-09-30 03:59:59.999986560,0.586,5.29,72.0,0.135,-4.0,-2.7,148.16676,-19.833273
2019-09-30 05:00:00.000013440,0.59000003,4.7,72.0,0.136,-4.3,-3.4,148.16676,-19.833273
2019-09-30 06:00:00.000000000,0.61800003,3.77,72.0,0.136,-4.6,-3.9,148.16676,-19.833273
2019-09-30 06:59:59.999986560,0.63000005,3.77,72.0,0.136,-4.1,-3.1000001,148.16676,-19.833273
2019-09-30 08:00:00.000013440,0.62600005,3.8999999,72.0,0.13700001,-3.8,-3.2,148.16676,-19.833273
2019-09-30 09:00:00.000000000,0.624,3.99,71.0,0.13700001,-3.7,-2.8,148.16676,-19.833273
2019-09-30 09:59:59.999986560,0.62,4.06,71.0,0.13800001,-3.6000001,-2.6000001,148.16676,-19.833273
2019-09-30 11:00:00.000013440,0.61800003,4.14,71.0,0.13900001,-3.5,-2.4,148.16676,-19.833273
2019-09-30 12:00:00.000000000,0.614,4.23,71.0,0.14,-3.2,-2.2,148.16676,-19.833273
2019-09-30 12:59:59.999986560,0.60800004,4.3399997,71.0,0.14,-2.8,-1.6,148.16676,-19.833273
2019-09-30 14:00:00.000013440,0.60400003,4.43,71.0,0.141,-2.9,-1.6,148.16676,-19.833273
2019-09-30 15:00:00.000000000,0.59800005,4.5099998,71.0,0.141,-3.0,-1.4,148.16676,-19.833273
2019-09-30 15:59:59.999986560,0.59400004,4.5699997,71.0,0.141,-3.1000001,-1.2,148.16676,-19.833273
2019-09-30 17:00:00.000013440,0.592,4.64,71.0,0.14,-3.0,-0.90000004,148.16676,-19.833273
2019-09-30 18:00:00.000000000,0.588,4.7,70.0,0.13900001,-2.7,-0.3,148.16676,-19.833273
2019-09-30 18:59:59.999986560,0.586,4.7599998,70.0,0.13900001,-2.4,0.5,148.16676,-19.833273
2019-09-30 20:00:00.000013440,0.58400005,4.81,70.0,0.13800001,-2.5,1.0,148.16676,-19.833273
2019-09-30 21:00:00.000000000,0.58400005,4.8599997,70.0,0.13800001,-2.7,1.2,148.16676,-19.833273
2019-09-30 21:59:59.999986560,0.58400005,4.89,70.0,0.13800001,-3.2,1.0,148.16676,-19.833273
2019-09-30 23:00:00.000013440,0.58400005,4.91,70.0,0.13800001,-3.7,0.6,148.16676,-19.833273
2019-10-01 00:00:00.000000000,0.58400005,4.8599997,69.0,0.13700001,-4.7000003,-1.0,148.16676,-19.833273
2019-10-01 00:59:59.999986560,0.59000003,4.49,69.0,0.13700001,-4.7000003,-1.0,148.16676,-19.833273
2019-10-01 02:00:00.000013440,0.60800004,3.9499998,69.0,0.13700001,-5.0,-1.7,148.16676,-19.833273
2019-10-01 03:00:00.000000000,0.63600004,3.6599998,69.0,0.13700001,-5.5,-2.2,148.16676,-19.833273
2019-10-01 03:59:59.999986560,0.66,3.6399999,69.0,0.13700001,-5.7000003,-1.9,148.16676,-19.833273
2019-10-01 05:00:00.000013440,0.67800003,3.6,69.0,0.13700001,-6.0,-1.6,148.16676,-19.833273
2019-10-01 06:00:00.000000000,0.698,3.56,69.0,0.13700001,-6.2000003,-0.8,148.16676,-19.833273
2019-10-01 06:59:59.999986560,0.72200006,3.5,69.0,0.13700001,-6.5,1.4,148.16676,-19.833273
2019-10-01 08:00:00.000013440,0.748,3.47,68.0,0.13800001,-6.4,1.9,148.16676,-19.833273
2019-10-01 09:00:00.000000000,0.78200006,3.46,68.0,0.13800001,-6.7000003,1.9,148.16676,-19.833273
2019-10-01 09:59:59.999986560,0.83800006,3.4399998,68.0,0.13800001,-7.5,1.9,148.16676,-19.833273
2019-10-01 11:00:00.000013440,0.91600007,3.46,68.0,0.13900001,-8.1,1.8000001,148.16676,-19.833273
2019-10-01 12:00:00.000000000,1.0020001,3.54,72.0,0.21700001,-8.5,1.5,148.16676,-19.833273
2019-10-01 12:59:59.999986560,1.0680001,3.6399999,74.0,0.20500001,-8.3,1.3000001,148.16676,-19.833273
2019-10-01 14:00:00.000013440,1.118,3.73,70.0,0.194,-8.3,0.90000004,148.16676,-19.833273
2019-10-01 15:00:00.000000000,1.1500001,3.8,71.0,0.187,-8.2,0.90000004,148.16676,-19.833273
2019-10-01 15:59:59.999986560,1.1680001,3.84,67.0,0.179,-8.0,1.3000001,148.16676,-19.833273
2019-10-01 17:00:00.000013440,1.1680001,3.8899999,67.0,0.17400001,-7.6,1.7,148.16676,-19.833273
2019-10-01 18:00:00.000000000,1.1600001,3.9199998,67.0,0.17,-7.1,2.4,148.16676,-19.833273
2019-10-01 18:59:59.999986560,1.1580001,3.9399998,63.0,0.165,-6.4,4.1,148.16676,-19.833273
2019-10-01 20:00:00.000013440,1.166,3.9499998,63.0,0.162,-6.2000003,5.1,148.16676,-19.833273
2019-10-01 21:00:00.000000000,1.1860001,3.9599998,64.0,0.15900001,-6.1,5.7000003,148.16676,-19.833273
2019-10-01 21:59:59.999986560,1.2080001,4.0099998,64.0,0.157,-6.1,5.6,148.16676,-19.833273
2019-10-01 23:00:00.000013440,1.23,4.0699997,65.0,0.15400001,-6.4,5.4,148.16676,-19.833273
2019-10-02 00:00:00.000000000,1.2520001,4.12,63.0,0.15200001,-6.9,4.7000003,148.16676,-19.833273
2019-10-02 00:59:59.999986560,1.276,4.16,63.0,0.149,-7.4,4.0,148.16676,-19.833273
2019-10-02 02:00:00.000013440,1.302,4.18,64.0,0.148,-7.7000003,3.8,148.16676,-19.833273
2019-10-02 03:00:00.000000000,1.33,4.21,65.0,0.14600001,-7.9,3.7,148.16676,-19.833273
2019-10-02 03:59:59.999986560,1.35,4.25,66.0,0.14500001,-8.1,3.1000001,148.16676,-19.833273
2019-10-02 05:00:00.000013440,1.3740001,4.27,66.0,0.14400001,-8.5,2.9,148.16676,-19.833273
2019-10-02 06:00:00.000000000,1.404,4.2799997,67.0,0.142,-8.8,3.1000001,148.16676,-19.833273
2019-10-02 06:59:59.999986560,1.4380001,4.2799997,63.0,0.13900001,-8.8,4.0,148.16676,-19.833273
